valid_time,latitude,longitude,t2m,t2m_C,number
16/09/2021,18.8,72.8,300.16544,27.01544,0
17/09/2021,19.05,72.8,300.24982,27.09982,0
17/09/2021,18.8,72.8,300.1672,27.0172,0
18/09/2021,19.05,72.8,299.80777,26.65777,0
18/09/2021,18.8,72.8,299.69073,26.54073,0
19/09/2021,19.05,72.8,299.7332,26.5832,0
19/09/2021,18.8,72.8,299.56967,26.41967,0
20/09/2021,19.05,72.8,300.14804,26.99804,0
20/09/2021,18.8,72.8,299.9292,26.7792,0
21/09/2021,19.05,72.8,299.71902,26.56902,0
21/09/2021,18.8,72.8,299.5494,26.3994,0
22/09/2021,19.05,72.8,299.61703,26.46703,0
22/09/2021,18.8,72.8,299.45142,26.30142,0
23/09/2021,19.05,72.8,299.72183,26.57183,0
23/09/2021,18.8,72.8,299.3985,26.2485,0
24/09/2021,19.05,72.8,300.092,26.942,0
24/09/2021,18.8,72.8,299.8299,26.6799,0
25/09/2021,19.05,72.8,299.98386,26.83386,0
25/09/2021,18.8,72.8,299.78186,26.63186,0
26/09/2021,19.05,72.8,299.94608,26.79608,0
26/09/2021,18.8,72.8,299.7786,26.6286,0
27/09/2021,19.05,72.8,300.01266,26.86266,0
27/09/2021,18.8,72.8,299.8681,26.7181,0
28/09/2021,19.05,72.8,299.777,26.627,0
28/09/2021,18.8,72.8,299.67847,26.52847,0
29/09/2021,19.05,72.8,299.94278,26.79278,0
29/09/2021,18.8,72.8,300.02316,26.87316,0
30/09/2021,19.05,72.8,300.11462,26.96462,0
30/09/2021,18.8,72.8,300.00992,26.85992,0
01/10/2021,19.05,72.8,300.68777,27.53777,0
01/10/2021,18.8,72.8,300.60754,27.45754,0
02/10/2021,19.05,72.8,300.9797,27.8297,0
02/10/2021,18.8,72.8,300.94894,27.79894,0
03/10/2021,19.05,72.8,301.20593,28.05593,0
03/10/2021,18.8,72.8,301.13657,27.98657,0
04/10/2021,19.05,72.8,301.54617,28.39617,0
04/10/2021,18.8,72.8,301.37936,28.22936,0
05/10/2021,19.05,72.8,301.78888,28.63888,0
05/10/2021,18.8,72.8,301.56232,28.41232,0
06/10/2021,19.05,72.8,302.0749,28.9249,0
06/10/2021,18.8,72.8,301.97653,28.82653,0
07/10/2021,19.05,72.8,302.01175,28.86175,0
07/10/2021,18.8,72.8,301.7656,28.6156,0
08/10/2021,19.05,72.8,300.97964,27.82964,0
08/10/2021,18.8,72.8,300.82706,27.67706,0
09/10/2021,19.05,72.8,300.85373,27.70373,0
09/10/2021,18.8,72.8,300.82217,27.67217,0
10/10/2021,19.05,72.8,300.91708,27.76708,0
10/10/2021,18.8,72.8,300.79028,27.64028,0
11/10/2021,19.05,72.8,300.77353,27.62353,0
11/10/2021,18.8,72.8,300.56003,27.41003,0
12/10/2021,19.05,72.8,300.9361,27.7861,0
12/10/2021,18.8,72.8,300.79065,27.64065,0
13/10/2021,19.05,72.8,301.70505,28.55505,0
13/10/2021,18.8,72.8,301.49594,28.34594,0
14/10/2021,19.05,72.8,302.5341,29.3841,0
14/10/2021,18.8,72.8,302.19403,29.04403,0
15/10/2021,19.05,72.8,302.53842,29.38842,0
15/10/2021,18.8,72.8,302.33173,29.18173,0
16/10/2021,19.05,72.8,302.07983,28.92983,0
16/10/2021,18.8,72.8,301.99808,28.84808,0
17/10/2021,19.05,72.8,301.8411,28.6911,0
17/10/2021,18.8,72.8,301.8403,28.6903,0
18/10/2021,19.05,72.8,301.78027,28.63027,0
18/10/2021,18.8,72.8,301.62723,28.47723,0
19/10/2021,19.05,72.8,301.02,27.87,0
19/10/2021,18.8,72.8,300.92026,27.77026,0
20/10/2021,19.05,72.8,300.52164,27.37164,0
20/10/2021,18.8,72.8,300.3644,27.2144,0
21/10/2021,19.05,72.8,300.9012,27.7512,0
21/10/2021,18.8,72.8,300.81467,27.66467,0
22/10/2021,19.05,72.8,301.1594,28.0094,0
22/10/2021,18.8,72.8,301.09702,27.94702,0
23/10/2021,19.05,72.8,300.4661,27.3161,0
23/10/2021,18.8,72.8,300.502,27.352,0
24/10/2021,19.05,72.8,300.11865,26.96865,0
24/10/2021,18.8,72.8,300.0031,26.8531,0
25/10/2021,19.05,72.8,300.16,27.01,0
25/10/2021,18.8,72.8,299.97867,26.82867,0
26/10/2021,19.05,72.8,300.74133,27.59133,0
26/10/2021,18.8,72.8,300.60123,27.45123,0
27/10/2021,19.05,72.8,301.12036,27.97036,0
27/10/2021,18.8,72.8,301.11057,27.96057,0
28/10/2021,19.05,72.8,300.8707,27.7207,0
28/10/2021,18.8,72.8,300.8411,27.6911,0
29/10/2021,19.05,72.8,300.63812,27.48812,0
29/10/2021,18.8,72.8,300.65988,27.50988,0
30/10/2021,19.05,72.8,300.2067,27.0567,0
30/10/2021,18.8,72.8,300.40155,27.25155,0
31/10/2021,19.05,72.8,300.36804,27.21804,0
31/10/2021,18.8,72.8,300.3564,27.2064,0
01/11/2021,19.05,72.8,300.5847,27.4347,0
01/11/2021,18.8,72.8,300.40564,27.25564,0
02/11/2021,19.05,72.8,300.91965,27.76965,0
02/11/2021,18.8,72.8,300.72296,27.57296,0
03/11/2021,19.05,72.8,301.05997,27.90997,0
03/11/2021,18.8,72.8,301.02463,27.87463,0
04/11/2021,19.05,72.8,301.21548,28.06548,0
04/11/2021,18.8,72.8,301.06973,27.91973,0
05/11/2021,19.05,72.8,301.1511,28.0011,0
05/11/2021,18.8,72.8,300.92444,27.77444,0
06/11/2021,19.05,72.8,300.5947,27.4447,0
06/11/2021,18.8,72.8,300.27658,27.12658,0
07/11/2021,19.05,72.8,300.6022,27.4522,0
07/11/2021,18.8,72.8,300.4327,27.2827,0
08/11/2021,19.05,72.8,300.63095,27.48095,0
08/11/2021,18.8,72.8,300.53912,27.38912,0
09/11/2021,19.05,72.8,300.1473,26.9973,0
09/11/2021,18.8,72.8,300.2172,27.0672,0
10/11/2021,19.05,72.8,299.6459,26.4959,0
10/11/2021,18.8,72.8,299.79788,26.64788,0
11/11/2021,19.05,72.8,299.51694,26.36694,0
11/11/2021,18.8,72.8,299.6962,26.5462,0
12/11/2021,19.05,72.8,299.5964,26.4464,0
12/11/2021,18.8,72.8,299.81006,26.66006,0
13/11/2021,19.05,72.8,300.14322,26.99322,0
13/11/2021,18.8,72.8,300.29617,27.14617,0
14/11/2021,19.05,72.8,300.6131,27.4631,0
14/11/2021,18.8,72.8,300.65598,27.50598,0
15/11/2021,19.05,72.8,300.65762,27.50762,0
15/11/2021,18.8,72.8,300.71573,27.56573,0
16/11/2021,19.05,72.8,301.06152,27.91152,0
16/11/2021,18.8,72.8,301.03207,27.88207,0
17/11/2021,19.05,72.8,300.8909,27.7409,0
17/11/2021,18.8,72.8,300.77515,27.62515,0
18/11/2021,19.05,72.8,300.05777,26.90777,0
18/11/2021,18.8,72.8,299.92603,26.77603,0
19/11/2021,19.05,72.8,300.44824,27.29824,0
19/11/2021,18.8,72.8,300.33478,27.18478,0
20/11/2021,19.05,72.8,301.29648,28.14648,0
20/11/2021,18.8,72.8,301.2471,28.0971,0
21/11/2021,19.05,72.8,301.1305,27.9805,0
21/11/2021,18.8,72.8,301.10913,27.95913,0
22/11/2021,19.05,72.8,300.54892,27.39892,0
22/11/2021,18.8,72.8,300.6549,27.5049,0
23/11/2021,19.05,72.8,300.97372,27.82372,0
23/11/2021,18.8,72.8,300.84103,27.69103,0
24/11/2021,19.05,72.8,301.50702,28.35702,0
24/11/2021,18.8,72.8,301.2986,28.1486,0
25/11/2021,19.05,72.8,301.7796,28.6296,0
25/11/2021,18.8,72.8,301.61295,28.46295,0
26/11/2021,19.05,72.8,301.3602,28.2102,0
26/11/2021,18.8,72.8,301.3128,28.1628,0
27/11/2021,19.05,72.8,300.934,27.784,0
27/11/2021,18.8,72.8,300.92838,27.77838,0
28/11/2021,19.05,72.8,300.70682,27.55682,0
28/11/2021,18.8,72.8,300.86417,27.71417,0
29/11/2021,19.05,72.8,300.1277,26.9777,0
29/11/2021,18.8,72.8,300.49252,27.34252,0
30/11/2021,19.05,72.8,300.4773,27.3273,0
30/11/2021,18.8,72.8,300.574,27.424,0
01/12/2021,19.05,72.8,298.56012,25.41012,0
01/12/2021,18.8,72.8,298.91263,25.76263,0
02/12/2021,19.05,72.8,296.67386,23.52386,0
02/12/2021,18.8,72.8,297.301,24.151,0
03/12/2021,19.05,72.8,298.16776,25.01776,0
03/12/2021,18.8,72.8,298.4174,25.2674,0
04/12/2021,19.05,72.8,298.45813,25.30813,0
04/12/2021,18.8,72.8,298.60715,25.45715,0
05/12/2021,19.05,72.8,298.37155,25.22155,0
05/12/2021,18.8,72.8,298.39978,25.24978,0
06/12/2021,19.05,72.8,298.68896,25.53896,0
06/12/2021,18.8,72.8,298.62747,25.47747,0
07/12/2021,19.05,72.8,299.36862,26.21862,0
07/12/2021,18.8,72.8,299.44702,26.29702,0
08/12/2021,19.05,72.8,299.78186,26.63186,0
08/12/2021,18.8,72.8,299.97488,26.82488,0
09/12/2021,19.05,72.8,299.8832,26.7332,0
09/12/2021,18.8,72.8,300.14252,26.99252,0
10/12/2021,19.05,72.8,299.64093,26.49093,0
10/12/2021,18.8,72.8,299.88055,26.73055,0
11/12/2021,19.05,72.8,299.87253,26.72253,0
11/12/2021,18.8,72.8,300.20233,27.05233,0
12/12/2021,19.05,72.8,299.5825,26.4325,0
12/12/2021,18.8,72.8,299.76804,26.61804,0
13/12/2021,19.05,72.8,299.48892,26.33892,0
13/12/2021,18.8,72.8,299.65518,26.50518,0
14/12/2021,19.05,72.8,298.7326,25.5826,0
14/12/2021,18.8,72.8,298.99802,25.84802,0
15/12/2021,19.05,72.8,297.98807,24.83807,0
15/12/2021,18.8,72.8,298.1749,25.0249,0
16/12/2021,19.05,72.8,298.0924,24.9424,0
16/12/2021,18.8,72.8,298.29446,25.14446,0
17/12/2021,19.05,72.8,297.73068,24.58068,0
17/12/2021,18.8,72.8,298.02457,24.87457,0
18/12/2021,19.05,72.8,298.2583,25.1083,0
18/12/2021,18.8,72.8,298.47855,25.32855,0
19/12/2021,19.05,72.8,298.24728,25.09728,0
19/12/2021,18.8,72.8,298.43613,25.28613,0
20/12/2021,19.05,72.8,298.00394,24.85394,0
20/12/2021,18.8,72.8,298.20157,25.05157,0
21/12/2021,19.05,72.8,297.6563,24.5063,0
21/12/2021,18.8,72.8,297.818,24.668,0
22/12/2021,19.05,72.8,297.36337,24.21337,0
22/12/2021,18.8,72.8,297.52383,24.37383,0
23/12/2021,19.05,72.8,297.19528,24.04528,0
23/12/2021,18.8,72.8,297.38327,24.23327,0
24/12/2021,19.05,72.8,296.56284,23.41284,0
24/12/2021,18.8,72.8,296.65176,23.50176,0
25/12/2021,19.05,72.8,296.19675,23.04675,0
25/12/2021,18.8,72.8,296.18713,23.03713,0
26/12/2021,19.05,72.8,297.1002,23.9502,0
26/12/2021,18.8,72.8,297.06952,23.91952,0
27/12/2021,19.05,72.8,297.49246,24.34246,0
27/12/2021,18.8,72.8,297.69037,24.54037,0
28/12/2021,19.05,72.8,297.37802,24.22802,0
28/12/2021,18.8,72.8,297.58322,24.43322,0
29/12/2021,19.05,72.8,296.70615,23.55615,0
29/12/2021,18.8,72.8,296.83817,23.68817,0
30/12/2021,19.05,72.8,297.1766,24.0266,0
30/12/2021,18.8,72.8,297.40598,24.25598,0
31/12/2021,19.05,72.8,298.23853,25.08853,0
31/12/2021,18.8,72.8,298.4434,25.2934,0
