valid_time,latitude,longitude,t2m,t2m_C,number
16/09/2023,18.8,72.8,300.94864,27.79864,0
17/09/2023,19.05,72.8,300.516,27.366,0
17/09/2023,18.8,72.8,300.37546,27.22546,0
18/09/2023,19.05,72.8,299.70187,26.55187,0
18/09/2023,18.8,72.8,299.53622,26.38622,0
19/09/2023,19.05,72.8,299.86594,26.71594,0
19/09/2023,18.8,72.8,299.74026,26.59026,0
20/09/2023,19.05,72.8,300.07428,26.92428,0
20/09/2023,18.8,72.8,299.89996,26.74996,0
21/09/2023,19.05,72.8,300.2241,27.0741,0
21/09/2023,18.8,72.8,300.0128,26.8628,0
22/09/2023,19.05,72.8,300.40073,27.25073,0
22/09/2023,18.8,72.8,300.25,27.1,0
23/09/2023,19.05,72.8,299.87326,26.72326,0
23/09/2023,18.8,72.8,299.69357,26.54357,0
24/09/2023,19.05,72.8,299.88437,26.73437,0
24/09/2023,18.8,72.8,299.6956,26.5456,0
25/09/2023,19.05,72.8,299.85065,26.70065,0
25/09/2023,18.8,72.8,299.5227,26.3727,0
26/09/2023,19.05,72.8,300.55618,27.40618,0
26/09/2023,18.8,72.8,300.32715,27.17715,0
27/09/2023,19.05,72.8,300.50134,27.35134,0
27/09/2023,18.8,72.8,300.46384,27.31384,0
28/09/2023,19.05,72.8,300.9929,27.8429,0
28/09/2023,18.8,72.8,300.74075,27.59075,0
29/09/2023,19.05,72.8,301.4561,28.3061,0
29/09/2023,18.8,72.8,301.17972,28.02972,0
30/09/2023,19.05,72.8,301.93747,28.78747,0
30/09/2023,18.8,72.8,301.73557,28.58557,0
01/10/2023,19.05,72.8,302.31113,29.16113,0
01/10/2023,18.8,72.8,302.08542,28.93542,0
02/10/2023,19.05,72.8,301.51587,28.36587,0
02/10/2023,18.8,72.8,301.2537,28.1037,0
03/10/2023,19.05,72.8,300.9462,27.7962,0
03/10/2023,18.8,72.8,300.73312,27.58312,0
04/10/2023,19.05,72.8,301.43875,28.28875,0
04/10/2023,18.8,72.8,301.24524,28.09524,0
05/10/2023,19.05,72.8,301.1286,27.9786,0
05/10/2023,18.8,72.8,300.91428,27.76428,0
06/10/2023,19.05,72.8,301.03488,27.88488,0
06/10/2023,18.8,72.8,300.76846,27.61846,0
07/10/2023,19.05,72.8,301.28885,28.13885,0
07/10/2023,18.8,72.8,301.00912,27.85912,0
08/10/2023,19.05,72.8,301.69174,28.54174,0
08/10/2023,18.8,72.8,301.46008,28.31008,0
09/10/2023,19.05,72.8,302.3032,29.1532,0
09/10/2023,18.8,72.8,302.05325,28.90325,0
10/10/2023,19.05,72.8,302.14655,28.99655,0
10/10/2023,18.8,72.8,301.9791,28.8291,0
11/10/2023,19.05,72.8,301.74,28.59,0
11/10/2023,18.8,72.8,301.57297,28.42297,0
12/10/2023,19.05,72.8,301.9089,28.7589,0
12/10/2023,18.8,72.8,301.59097,28.44097,0
13/10/2023,19.05,72.8,302.4071,29.2571,0
13/10/2023,18.8,72.8,301.99084,28.84084,0
14/10/2023,19.05,72.8,302.0002,28.8502,0
14/10/2023,18.8,72.8,301.6971,28.5471,0
15/10/2023,19.05,72.8,302.02628,28.87628,0
15/10/2023,18.8,72.8,301.7742,28.6242,0
16/10/2023,19.05,72.8,302.74646,29.59646,0
16/10/2023,18.8,72.8,302.49835,29.34835,0
17/10/2023,19.05,72.8,302.6479,29.4979,0
17/10/2023,18.8,72.8,302.26315,29.11315,0
18/10/2023,19.05,72.8,302.5715,29.4215,0
18/10/2023,18.8,72.8,302.1426,28.9926,0
19/10/2023,19.05,72.8,302.41693,29.26693,0
19/10/2023,18.8,72.8,302.328,29.178,0
20/10/2023,19.05,72.8,302.63712,29.48712,0
20/10/2023,18.8,72.8,302.59543,29.44543,0
21/10/2023,19.05,72.8,303.06656,29.91656,0
21/10/2023,18.8,72.8,302.9337,29.7837,0
22/10/2023,19.05,72.8,302.80576,29.65576,0
22/10/2023,18.8,72.8,302.64993,29.49993,0
23/10/2023,19.05,72.8,302.51688,29.36688,0
23/10/2023,18.8,72.8,302.44806,29.29806,0
24/10/2023,19.05,72.8,302.6058,29.4558,0
24/10/2023,18.8,72.8,302.6528,29.5028,0
25/10/2023,19.05,72.8,302.53806,29.38806,0
25/10/2023,18.8,72.8,302.68124,29.53124,0
26/10/2023,19.05,72.8,302.25946,29.10946,0
26/10/2023,18.8,72.8,302.426,29.276,0
27/10/2023,19.05,72.8,302.0561,28.9061,0
27/10/2023,18.8,72.8,302.31302,29.16302,0
28/10/2023,19.05,72.8,302.00745,28.85745,0
28/10/2023,18.8,72.8,302.29282,29.14282,0
29/10/2023,19.05,72.8,301.83218,28.68218,0
29/10/2023,18.8,72.8,302.05264,28.90264,0
30/10/2023,19.05,72.8,301.9938,28.8438,0
30/10/2023,18.8,72.8,302.25958,29.10958,0
31/10/2023,19.05,72.8,301.8381,28.6881,0
31/10/2023,18.8,72.8,301.98645,28.83645,0
01/11/2023,19.05,72.8,301.71036,28.56036,0
01/11/2023,18.8,72.8,301.82367,28.67367,0
02/11/2023,19.05,72.8,301.62747,28.47747,0
02/11/2023,18.8,72.8,301.769,28.619,0
03/11/2023,19.05,72.8,301.6699,28.5199,0
03/11/2023,18.8,72.8,301.84753,28.69753,0
04/11/2023,19.05,72.8,302.04916,28.89916,0
04/11/2023,18.8,72.8,302.26035,29.11035,0
05/11/2023,19.05,72.8,301.93796,28.78796,0
05/11/2023,18.8,72.8,302.00455,28.85455,0
06/11/2023,19.05,72.8,301.8795,28.7295,0
06/11/2023,18.8,72.8,301.96,28.81,0
07/11/2023,19.05,72.8,301.47522,28.32522,0
07/11/2023,18.8,72.8,301.52255,28.37255,0
08/11/2023,19.05,72.8,301.17188,28.02188,0
08/11/2023,18.8,72.8,301.21713,28.06713,0
09/11/2023,19.05,72.8,301.2934,28.1434,0
09/11/2023,18.8,72.8,301.11838,27.96838,0
10/11/2023,19.05,72.8,301.939,28.789,0
10/11/2023,18.8,72.8,301.72348,28.57348,0
11/11/2023,19.05,72.8,302.248,29.098,0
11/11/2023,18.8,72.8,302.17017,29.02017,0
12/11/2023,19.05,72.8,302.5169,29.3669,0
12/11/2023,18.8,72.8,302.4777,29.3277,0
13/11/2023,19.05,72.8,302.15256,29.00256,0
13/11/2023,18.8,72.8,302.2108,29.0608,0
14/11/2023,19.05,72.8,301.49203,28.34203,0
14/11/2023,18.8,72.8,301.61996,28.46996,0
15/11/2023,19.05,72.8,301.2513,28.1013,0
15/11/2023,18.8,72.8,301.35135,28.20135,0
16/11/2023,19.05,72.8,301.376,28.226,0
16/11/2023,18.8,72.8,301.42975,28.27975,0
17/11/2023,19.05,72.8,301.11118,27.96118,0
17/11/2023,18.8,72.8,301.1559,28.0059,0
18/11/2023,19.05,72.8,300.82663,27.67663,0
18/11/2023,18.8,72.8,300.86972,27.71972,0
19/11/2023,19.05,72.8,301.08456,27.93456,0
19/11/2023,18.8,72.8,301.09323,27.94323,0
20/11/2023,19.05,72.8,301.7018,28.5518,0
20/11/2023,18.8,72.8,301.70673,28.55673,0
21/11/2023,19.05,72.8,302.0417,28.8917,0
21/11/2023,18.8,72.8,302.0536,28.9036,0
22/11/2023,19.05,72.8,301.0888,27.9388,0
22/11/2023,18.8,72.8,301.22134,28.07134,0
23/11/2023,19.05,72.8,300.81088,27.66088,0
23/11/2023,18.8,72.8,300.91507,27.76507,0
24/11/2023,19.05,72.8,301.4493,28.2993,0
24/11/2023,18.8,72.8,301.58087,28.43087,0
25/11/2023,19.05,72.8,301.50305,28.35305,0
25/11/2023,18.8,72.8,301.4954,28.3454,0
26/11/2023,19.05,72.8,299.66412,26.51412,0
26/11/2023,18.8,72.8,299.8998,26.7498,0
27/11/2023,19.05,72.8,299.10953,25.95953,0
27/11/2023,18.8,72.8,299.2451,26.0951,0
28/11/2023,19.05,72.8,299.39288,26.24288,0
28/11/2023,18.8,72.8,299.56973,26.41973,0
29/11/2023,19.05,72.8,298.7856,25.6356,0
29/11/2023,18.8,72.8,298.96124,25.81124,0
30/11/2023,19.05,72.8,298.92917,25.77917,0
30/11/2023,18.8,72.8,298.9796,25.8296,0
01/12/2023,19.05,72.8,298.97574,25.82574,0
01/12/2023,18.8,72.8,299.02853,25.87853,0
02/12/2023,19.05,72.8,299.30542,26.15542,0
02/12/2023,18.8,72.8,299.26852,26.11852,0
03/12/2023,19.05,72.8,300.8757,27.7257,0
03/12/2023,18.8,72.8,300.84982,27.69982,0
04/12/2023,19.05,72.8,300.98178,27.83178,0
04/12/2023,18.8,72.8,301.08768,27.93768,0
05/12/2023,19.05,72.8,300.5648,27.4148,0
05/12/2023,18.8,72.8,300.64133,27.49133,0
06/12/2023,19.05,72.8,300.12982,26.97982,0
06/12/2023,18.8,72.8,300.21213,27.06213,0
07/12/2023,19.05,72.8,299.85086,26.70086,0
07/12/2023,18.8,72.8,299.90366,26.75366,0
08/12/2023,19.05,72.8,299.75693,26.60693,0
08/12/2023,18.8,72.8,299.82236,26.67236,0
09/12/2023,19.05,72.8,299.95135,26.80135,0
09/12/2023,18.8,72.8,299.9763,26.8263,0
10/12/2023,19.05,72.8,300.3887,27.2387,0
10/12/2023,18.8,72.8,300.45633,27.30633,0
11/12/2023,19.05,72.8,300.59988,27.44988,0
11/12/2023,18.8,72.8,300.635,27.485,0
12/12/2023,19.05,72.8,299.75168,26.60168,0
12/12/2023,18.8,72.8,299.98752,26.83752,0
13/12/2023,19.05,72.8,299.35156,26.20156,0
13/12/2023,18.8,72.8,299.58237,26.43237,0
14/12/2023,19.05,72.8,299.82562,26.67562,0
14/12/2023,18.8,72.8,300.00528,26.85528,0
15/12/2023,19.05,72.8,299.63425,26.48425,0
15/12/2023,18.8,72.8,299.86374,26.71374,0
16/12/2023,19.05,72.8,299.31326,26.16326,0
16/12/2023,18.8,72.8,299.54666,26.39666,0
17/12/2023,19.05,72.8,299.1941,26.0441,0
17/12/2023,18.8,72.8,299.424,26.274,0
18/12/2023,19.05,72.8,300.0757,26.9257,0
18/12/2023,18.8,72.8,300.27426,27.12426,0
19/12/2023,19.05,72.8,299.98682,26.83682,0
19/12/2023,18.8,72.8,300.1322,26.9822,0
20/12/2023,19.05,72.8,299.2468,26.0968,0
20/12/2023,18.8,72.8,299.40988,26.25988,0
21/12/2023,19.05,72.8,299.16113,26.01113,0
21/12/2023,18.8,72.8,299.32654,26.17654,0
22/12/2023,19.05,72.8,299.41785,26.26785,0
22/12/2023,18.8,72.8,299.52866,26.37866,0
23/12/2023,19.05,72.8,299.08688,25.93688,0
23/12/2023,18.8,72.8,299.25354,26.10354,0
24/12/2023,19.05,72.8,299.27124,26.12124,0
24/12/2023,18.8,72.8,299.34143,26.19143,0
25/12/2023,19.05,72.8,299.1882,26.0382,0
25/12/2023,18.8,72.8,299.35208,26.20208,0
26/12/2023,19.05,72.8,299.23926,26.08926,0
26/12/2023,18.8,72.8,299.42825,26.27825,0
27/12/2023,19.05,72.8,299.45853,26.30853,0
27/12/2023,18.8,72.8,299.6196,26.4696,0
28/12/2023,19.05,72.8,299.19113,26.04113,0
28/12/2023,18.8,72.8,299.35458,26.20458,0
29/12/2023,19.05,72.8,299.21133,26.06133,0
29/12/2023,18.8,72.8,299.2322,26.0822,0
30/12/2023,19.05,72.8,299.08844,25.93844,0
30/12/2023,18.8,72.8,299.1165,25.9665,0
31/12/2023,19.05,72.8,299.01773,25.86773,0
31/12/2023,18.8,72.8,299.09445,25.94445,0
