YEAR,HR,DT,MN,DPT,WBT,DBT,RH
2019,12,11,7,26.6,27.0,28.0,92.0
2019,12,12,7,25.9,26.6,28.2,87.0
2019,12,13,7,25.6,26.6,29.0,82.0
2019,12,14,7,26.2,27.0,29.0,85.0
2019,12,15,7,25.6,26.8,29.8,78.0
2019,12,16,7,26.0,27.0,29.6,81.0
2019,12,17,7,26.1,27.2,30.0,80.0
2019,12,18,7,25.4,26.0,27.4,89.0
2019,12,19,7,25.5,26.8,30.0,77.0
2019,12,20,7,25.8,27.0,30.0,78.0
2019,12,21,7,25.9,26.4,27.6,90.0
2019,12,22,7,26.1,26.6,27.8,90.0
2019,12,23,7,23.9,25.6,29.4,73.0
2019,12,24,7,25.8,26.2,27.2,92.0
2019,12,25,7,25.4,25.8,26.8,92.0
2019,12,26,7,25.3,26.4,29.0,81.0
2019,12,27,7,24.8,25.6,27.4,86.0
2019,12,28,7,25.4,26.2,28.0,86.0
2019,12,29,7,24.9,26.0,28.6,80.0
2019,12,30,7,24.6,25.6,27.8,83.0
2019,12,31,7,25.2,26.0,28.0,85.0
2019,24,1,7,26.1,26.4,27.2,94.0
2019,24,2,7,25.1,25.4,26.0,95.0
2019,24,3,7,25.6,26.8,29.8,78.0
2019,24,4,7,24.1,24.6,25.6,92.0
2019,24,5,7,24.8,25.6,27.4,86.0
2019,24,6,7,25.9,26.6,28.4,86.0
2019,24,7,7,26.4,27.2,29.2,85.0
2019,24,8,7,25.3,25.6,26.2,95.0
2019,24,9,7,26.3,27.6,30.8,77.0
2019,24,11,7,26.9,27.8,30.0,84.0
2019,24,12,7,26.1,27.6,31.4,74.0
2019,24,13,7,24.7,26.0,29.0,78.0
2019,24,14,7,25.5,26.2,27.8,87.0
2019,24,15,7,25.4,27.0,31.0,72.0
2019,24,16,7,25.2,26.2,28.6,82.0
2019,24,17,7,26.4,28.0,32.0,73.0
2019,24,18,7,25.5,27.2,31.4,71.0
2019,24,19,7,25.4,27.0,31.0,72.0
2019,24,20,7,25.4,26.6,29.4,79.0
2019,24,21,7,26.5,27.6,30.4,80.0
2019,24,22,7,25.7,27.0,30.2,77.0
2019,24,23,7,26.0,27.0,29.4,82.0
2019,24,24,7,26.3,26.6,27.4,94.0
2019,24,25,7,26.0,26.8,28.8,85.0
2019,24,26,7,25.3,27.2,30.8,75.0
2019,24,27,7,25.8,26.4,27.8,89.0
2019,24,28,7,25.8,27.0,30.0,78.0
2019,24,29,7,26.2,26.8,28.2,89.0
2019,24,30,7,25.7,26.4,28.0,87.0
2019,24,31,7,25.0,26.0,28.4,82.0
2019,36,1,7,24.9,25.2,25.8,95.0
2019,36,2,7,25.6,26.0,27.0,92.0
2019,36,4,7,27.1,27.6,29.0,89.0
2019,36,5,7,26.6,27.2,28.6,89.0
2019,36,6,7,25.9,26.8,29.0,83.0
2019,36,7,7,26.9,27.8,30.2,83.0
2019,36,8,7,26.2,26.8,28.4,88.0
2019,36,9,7,26.5,28.0,31.8,74.0
2019,36,10,7,24.6,25.0,26.0,92.0
2019,36,11,7,25.0,26.6,30.4,73.0
2019,36,12,7,26.0,27.4,30.8,76.0
2019,36,13,7,25.9,27.2,30.4,77.0
2019,36,14,7,25.2,26.6,30.0,75.0
2019,36,15,7,25.7,27.2,31.0,73.0
2019,36,16,7,26.0,27.2,30.2,78.0
2019,36,17,7,25.7,27.6,32.4,67.0
2019,36,18,7,25.3,27.4,32.6,65.0
2019,36,19,7,25.2,27.4,33.4,62.0
2019,36,20,7,25.8,27.6,32.2,69.0
2019,36,21,7,25.6,27.6,32.6,67.0
2019,36,22,7,25.2,27.6,33.4,62.0
2019,36,23,7,26.3,27.6,31.0,76.0
2019,36,24,7,25.4,25.8,26.8,92.0
2019,36,25,7,25.8,26.2,27.2,92.0
2019,36,26,7,25.0,25.4,26.4,92.0
2019,36,27,7,25.6,26.6,29.0,82.0
2019,36,28,7,25.5,26.8,30.0,77.0
2019,36,29,7,26.3,26.8,28.0,91.0
2019,36,30,7,24.1,24.6,25.6,92.0
2019,36,31,7,24.8,25.8,28.2,85.0
2019,48,1,7,24.8,25.0,25.4,97.0
2019,48,2,7,24.5,25.2,26.8,87.0
2019,48,3,7,26.0,26.8,28.8,85.0
2019,48,4,7,25.6,26.0,27.0,92.0
2019,48,5,7,25.5,25.8,26.6,93.0
2019,48,6,7,26.2,27.0,29.0,85.0
2019,48,7,7,27.0,27.8,29.8,85.0
2019,48,8,7,26.5,27.2,29.0,86.0
2019,48,10,7,25.9,26.2,27.0,93.0
2019,48,11,7,25.9,27.2,30.4,77.0
2019,48,12,7,26.5,27.4,29.6,84.0
2019,48,13,7,25.8,26.4,27.8,89.0
2019,48,14,7,26.5,27.4,29.8,82.0
2019,48,15,7,25.2,26.6,30.0,75.0
2019,48,16,7,24.8,26.4,30.2,73.0
2019,48,17,7,25.1,26.8,30.8,72.0
2019,48,18,7,25.2,27.0,31.4,70.0
2019,48,19,7,24.7,27.0,32.4,64.0
2019,48,20,7,26.2,26.6,27.6,92.0
2019,48,21,7,25.8,27.4,31.4,72.0
2019,48,22,7,25.7,27.4,31.6,71.0
2019,48,23,7,26.0,27.2,30.2,78.0
2019,48,24,7,24.9,25.4,26.6,90.0
2019,48,25,7,26.0,26.6,28.0,89.0
2019,48,26,7,26.0,26.4,27.4,92.0
2019,48,27,7,25.3,26.2,28.4,83.0
2019,48,28,7,25.4,26.4,28.8,82.0
2019,48,29,7,24.5,25.2,26.8,87.0
2019,48,30,7,23.3,23.8,24.8,91.0
2019,48,31,7,25.2,26.0,27.6,87.0
2019,60,1,7,24.6,24.8,25.2,96.0
2019,60,2,7,24.5,24.8,25.4,95.0
2019,60,3,7,25.2,25.6,26.6,92.0
2019,60,4,7,25.7,26.0,26.8,93.0
2019,60,5,7,26.4,26.8,27.8,92.0
2019,60,6,7,26.3,26.8,28.0,91.0
2019,60,7,7,27.0,27.6,29.2,88.0
2019,60,8,7,26.5,27.2,29.0,86.0
2019,60,9,7,25.5,26.4,28.6,83.0
2019,60,10,7,24.4,25.2,27.0,86.0
2019,60,11,7,22.6,24.0,27.0,77.0
2019,60,12,7,26.2,27.0,29.0,85.0
2019,60,13,7,26.4,27.0,28.6,88.0
2019,60,14,7,25.6,26.6,29.0,82.0
2019,60,15,7,25.2,26.4,29.2,79.0
2019,60,16,7,25.6,26.6,29.0,82.0
2019,60,17,7,25.1,26.4,29.4,78.0
2019,60,18,7,25.1,26.4,29.4,78.0
2019,60,19,7,24.8,26.4,30.2,73.0
2019,60,20,7,25.1,25.6,26.8,90.0
2019,60,21,7,25.8,27.0,30.0,78.0
2019,60,22,7,25.5,26.8,30.0,77.0
2019,60,23,7,25.9,26.8,29.0,83.0
2019,60,24,7,24.9,25.6,27.2,87.0
2019,60,25,7,25.4,26.2,28.2,85.0
2019,60,26,7,25.1,25.4,26.0,95.0
2019,60,27,7,24.9,25.4,26.6,90.0
2019,60,28,7,24.9,26.0,28.6,80.0
2019,60,29,7,25.6,26.0,27.0,92.0
2019,60,30,7,24.2,24.6,25.4,93.0
2019,60,31,7,25.4,26.2,28.0,86.0
2019,72,1,7,24.8,25.0,25.4,97.0
2019,72,2,7,24.7,25.0,25.6,95.0
2019,72,3,7,25.1,25.8,27.4,87.0
2019,72,4,7,26.2,26.4,27.0,95.0
2019,72,5,7,26.3,26.8,28.0,91.0
2019,72,6,7,25.5,26.0,27.2,90.0
2019,72,7,7,26.8,27.4,29.0,88.0
2019,72,8,7,25.8,26.6,28.6,85.0
2019,72,9,7,25.5,26.4,28.6,83.0
2019,72,10,7,26.4,26.8,27.8,92.0
2019,72,11,7,25.7,26.4,28.2,86.0
2019,72,13,7,27.1,27.6,28.8,91.0
2019,72,14,7,25.7,26.6,28.8,83.0
2019,72,15,7,26.3,27.0,28.8,86.0
2019,72,16,7,25.6,26.6,29.0,82.0
2019,72,18,7,25.3,26.4,29.0,81.0
2019,72,19,7,25.4,26.6,29.6,78.0
2019,72,20,7,25.1,25.4,26.2,93.0
2019,72,21,7,26.8,27.4,29.0,88.0
2019,72,22,7,26.1,26.8,28.6,86.0
2019,72,23,7,25.1,26.2,28.8,80.0
2019,72,24,7,25.9,26.6,28.2,87.0
2019,72,25,7,24.8,25.2,26.2,92.0
2019,72,26,7,25.2,26.0,28.0,85.0
2019,72,27,7,24.9,25.8,28.0,83.0
2019,72,28,7,25.1,26.2,28.8,81.0
2019,72,29,7,25.0,25.8,27.6,86.0
2019,72,30,7,26.0,26.4,27.4,92.0
2019,72,31,7,25.4,26.2,28.2,85.0
2019,84,1,7,24.4,24.6,25.0,96.0
2019,84,2,7,23.7,24.2,25.2,91.0
2019,84,3,7,24.9,25.2,25.8,95.0
2019,84,4,7,25.3,25.8,27.0,90.0
2019,84,5,7,25.7,26.4,28.0,87.0
2019,84,6,7,26.4,27.0,28.4,89.0
2019,84,7,7,26.4,27.0,28.6,88.0
2019,84,8,7,26.1,26.6,27.8,90.0
2019,84,9,7,26.4,27.0,28.6,88.0
2019,84,10,7,25.7,26.4,28.2,86.0
2019,84,11,7,25.8,26.4,27.8,89.0
2019,84,12,7,24.8,25.2,26.2,92.0
2019,84,13,7,25.8,26.6,28.6,85.0
2019,84,14,7,26.2,26.8,28.4,88.0
2019,84,15,7,25.5,26.4,28.6,83.0
2019,84,16,7,25.9,26.6,28.4,86.0
2019,84,17,7,25.6,26.4,28.4,85.0
2019,84,18,7,25.5,26.4,28.6,83.0
2019,84,19,7,24.7,25.8,28.4,80.0
2019,84,20,7,25.7,26.6,28.8,83.0
2019,84,21,7,25.7,26.0,26.8,93.0
2019,84,22,7,25.3,25.6,26.4,93.0
2019,84,23,7,25.2,26.0,27.8,82.0
2019,84,24,7,25.3,25.6,26.2,95.0
2019,84,25,7,25.6,26.2,27.6,89.0
2019,84,26,7,25.2,26.0,27.8,86.0
2019,84,27,7,25.0,26.0,28.4,82.0
2019,84,28,7,24.5,25.6,28.2,80.0
2019,84,29,7,24.7,25.8,28.4,80.0
2019,84,30,7,25.3,25.6,26.4,93.0
2019,84,31,7,25.2,26.0,27.8,86.0
2019,0,1,8,24.6,25.6,28.0,82.0
2019,0,2,8,25.3,25.8,27.0,90.0
2019,0,3,8,25.2,25.6,26.6,92.0
2019,0,4,8,24.9,25.2,26.0,93.0
2019,0,5,8,24.8,25.6,27.4,86.0
2019,0,6,8,25.4,26.0,27.4,89.0
2019,0,7,8,24.9,25.4,27.8,85.0
2019,0,8,8,25.2,26.0,28.0,85.0
2019,0,9,8,24.9,25.8,28.0,83.0
2019,0,10,8,24.9,25.8,28.0,83.0
2019,0,11,8,24.3,25.4,27.8,82.0
2019,0,12,8,24.7,25.6,27.6,85.0
2019,0,13,8,24.5,25.4,27.4,84.0
2019,0,14,8,24.5,25.4,27.4,84.0
2019,0,15,8,24.5,25.4,27.4,85.0
2019,0,16,8,25.0,25.8,27.6,86.0
2019,0,17,8,24.5,25.0,26.6,87.0
2019,0,18,8,24.6,25.6,27.8,83.0
2019,0,19,8,24.9,25.6,27.2,87.0
2019,0,20,8,24.5,25.0,26.6,87.0
2019,0,21,8,23.8,25.0,27.6,80.0
2019,0,22,8,24.1,25.2,27.6,81.0
2019,0,23,8,24.6,26.4,27.2,85.0
2019,0,24,8,24.0,25.0,27.2,82.0
2019,0,25,8,23.8,24.8,27.0,83.0
2019,0,26,8,24.1,24.6,25.6,92.0
2019,0,27,8,23.8,24.8,27.0,83.0
2019,0,28,8,24.6,25.0,26.0,92.0
2019,0,29,8,25.2,25.6,26.6,92.0
2019,0,30,8,25.2,25.6,26.6,92.0
2019,12,1,8,25.0,26.0,28.4,82.0
2019,12,2,8,23.9,24.6,26.2,87.0
2019,12,3,8,25.0,25.4,26.4,92.0
2019,12,4,8,24.9,25.0,25.4,97.0
2019,12,5,8,25.3,26.0,27.6,87.0
2019,12,6,8,25.3,25.6,26.2,95.0
2019,12,7,8,25.0,26.0,28.0,85.0
2019,12,8,8,25.0,26.0,28.4,82.0
2019,12,9,8,25.4,26.2,28.0,86.0
2019,12,10,8,24.4,25.6,28.4,79.0
2019,12,11,8,24.8,25.4,26.8,89.0
2019,12,12,8,25.4,26.0,27.4,89.0
2019,12,13,8,25.9,26.6,28.4,86.0
2019,12,14,8,25.9,26.6,28.2,87.0
2019,12,15,8,25.4,26.2,28.0,86.0
2019,12,16,8,24.9,26.0,28.6,80.0
2019,12,17,8,24.3,25.1,28.0,80.0
2019,12,18,8,25.2,26.0,28.0,85.0
2019,12,19,8,24.3,25.6,28.6,78.0
2019,12,20,8,24.2,25.4,28.2,79.0
2019,12,21,8,24.7,25.4,27.0,87.0
2019,12,22,8,23.5,24.6,27.0,81.0
2019,12,23,8,24.9,25.6,27.2,87.0
2019,12,24,8,24.1,25.6,29.0,75.0
2019,12,25,8,24.6,25.0,26.0,92.0
2019,12,26,8,24.9,25.8,28.0,83.0
2019,12,27,8,23.6,25.0,28.2,76.0
2019,12,28,8,24.8,25.6,27.4,86.0
2019,12,29,8,25.7,26.4,28.2,86.0
2019,12,30,8,25.7,26.2,27.4,90.0
2019,12,31,8,25.7,26.4,28.0,87.0
2019,24,1,8,25.7,26.4,28.0,87.0
2019,24,2,8,24.0,24.4,25.2,93.0
2019,24,3,8,24.8,25.0,25.4,97.0
2019,24,5,8,26.0,26.8,28.8,85.0
2019,24,6,8,25.6,26.4,28.4,85.0
2019,24,7,8,25.6,26.6,29.0,82.0
2019,24,8,8,25.2,26.2,28.6,82.0
2019,24,9,8,25.0,26.0,28.4,82.0
2019,24,10,8,25.0,26.4,29.8,75.0
2019,24,11,8,25.5,27.0,30.6,74.0
2019,24,12,8,25.5,26.8,30.0,77.0
2019,24,13,8,25.9,26.6,28.4,86.0
2019,24,14,8,25.2,26.0,28.0,85.0
2019,24,15,8,25.6,26.8,29.8,76.0
2019,24,16,8,24.4,25.2,27.0,86.0
2019,24,17,8,24.6,26.2,30.0,73.0
2019,24,18,8,25.0,26.6,30.4,73.0
2019,24,19,8,25.8,27.0,30.0,78.0
2019,24,20,8,23.8,25.8,30.4,68.0
2019,24,21,8,24.5,26.0,29.6,74.0
2019,24,22,8,24.2,26.0,30.2,70.0
2019,24,23,8,24.3,26.4,31.2,67.0
2019,24,24,8,24.1,26.0,30.4,69.0
2019,24,25,8,24.7,25.6,27.6,85.0
2019,24,26,8,23.9,25.8,30.2,69.0
2019,24,27,8,24.2,25.6,28.8,76.0
2019,24,28,8,24.8,26.6,30.8,71.0
2019,24,29,8,25.3,27.2,31.8,69.0
2019,24,30,8,25.1,26.4,29.6,77.0
2019,36,1,8,25.1,26.8,30.8,72.0
2019,36,2,8,24.9,25.4,26.6,90.0
2019,36,3,8,24.8,25.2,26.2,92.0
2019,36,4,8,25.7,26.2,27.4,90.0
2019,36,5,8,25.9,26.6,28.4,86.0
2019,36,6,8,25.2,26.0,27.8,86.0
2019,36,7,8,25.0,26.2,29.0,79.0
2019,36,8,8,25.4,26.2,28.2,85.0
2019,36,9,8,25.0,26.0,28.4,82.0
2019,36,10,8,25.1,26.4,29.4,78.0
2019,36,11,8,26.1,27.0,29.2,83.0
2019,36,12,8,25.9,27.4,31.2,74.0
2019,36,13,8,25.6,26.6,29.0,82.0
2019,36,14,8,25.8,26.6,28.6,85.0
2019,36,15,8,25.8,27.2,30.6,76.0
2019,36,16,8,25.0,26.6,30.4,73.0
2019,36,17,8,24.4,26.4,31.0,68.0
2019,36,18,8,24.4,26.4,31.0,68.0
2019,36,19,8,24.0,25.8,30.0,70.0
2019,36,20,8,23.6,26.0,31.4,63.0
2019,36,21,8,25.2,26.6,30.0,75.0
2019,36,22,8,24.1,26.2,31.0,67.0
2019,36,23,8,24.2,26.4,31.6,65.0
2019,36,24,8,24.0,26.2,31.2,66.0
2019,36,25,8,24.2,26.0,30.2,70.0
2019,36,26,8,23.9,26.0,30.8,67.0
2019,36,27,8,23.7,26.0,31.2,65.0
2019,36,28,8,24.6,26.6,31.4,73.0
2019,36,29,8,24.7,27.0,32.4,64.0
2019,36,30,8,26.0,27.0,29.4,82.0
2019,36,31,8,25.5,26.6,29.2,81.0
2019,48,1,8,25.7,26.4,28.0,87.0
2019,48,3,8,24.8,25.2,26.2,92.0
2019,48,4,8,25.4,26.0,27.4,89.0
2019,48,5,8,25.7,26.4,28.2,86.0
2019,48,7,8,25.5,26.4,28.6,83.0
2019,48,8,8,25.2,26.0,27.8,86.0
2019,48,9,8,25.1,26.0,28.2,83.0
2019,48,10,8,24.7,26.0,29.0,78.0
2019,48,11,8,25.8,26.6,28.6,85.0
2019,48,12,8,25.4,26.6,29.6,78.0
2019,48,13,8,25.4,26.4,28.8,82.0
2019,48,14,8,25.3,26.4,29.0,81.0
2019,48,15,8,25.4,26.4,28.8,82.0
2019,48,16,8,24.9,26.2,29.2,78.0
2019,48,17,8,24.1,26.0,30.4,69.0
2019,48,18,8,24.6,26.4,30.6,70.0
2019,48,19,8,24.8,26.4,30.2,73.0
2019,48,20,8,24.1,26.0,30.4,69.0
2019,48,21,8,23.7,25.6,30.0,69.0
2019,48,22,8,23.4,25.6,30.6,66.0
2019,48,23,8,24.1,26.2,31.0,67.0
2019,48,24,8,23.9,25.6,29.4,73.0
2019,48,25,8,23.4,25.2,29.2,71.0
2019,48,26,8,23.1,25.4,30.4,65.0
2019,48,27,8,23.2,25.4,30.2,67.0
2019,48,28,8,24.1,26.2,31.0,67.0
2019,48,29,8,25.1,26.8,31.0,71.0
2019,48,30,8,25.7,26.4,28.2,86.0
2019,48,31,8,25.1,26.0,28.2,83.0
2019,60,1,8,25.3,26.0,27.6,87.0
2019,60,2,8,24.4,24.8,25.8,92.0
2019,60,3,8,25.4,25.8,26.8,92.0
2019,60,4,8,26.0,26.4,27.4,92.0
2019,60,5,8,25.8,26.4,27.8,89.0
2019,60,6,8,24.9,25.8,27.8,85.0
2019,60,7,8,25.4,26.2,28.2,85.0
2019,60,8,8,25.4,26.2,28.2,85.0
2019,60,9,8,25.2,26.0,28.0,85.0
2019,60,10,8,24.7,25.8,28.4,80.0
2019,60,11,8,25.0,25.8,27.6,86.0
2019,60,12,8,25.7,26.4,28.2,86.0
2019,60,13,8,25.3,26.2,28.4,83.0
2019,60,15,8,24.9,25.8,27.8,85.0
2019,60,16,8,25.1,26.0,28.2,83.0
2019,60,17,8,23.8,25.2,28.4,76.0
2019,60,18,8,24.3,25.6,28.6,78.0
2019,60,19,8,25.0,26.0,28.4,82.0
2019,60,20,8,23.6,25.2,28.8,73.0
2019,60,21,8,24.5,25.8,28.8,78.0
2019,60,22,8,24.2,25.4,28.2,79.0
2019,60,23,8,23.4,25.2,29.2,71.0
2019,60,24,8,24.3,25.4,28.0,80.0
2019,60,25,8,23.2,24.8,28.2,75.0
2019,60,26,8,23.5,25.0,28.4,75.0
2019,60,27,8,24.4,25.4,27.6,83.0
2019,60,28,8,24.4,25.8,29.0,76.0
2019,60,29,8,24.6,26.0,29.2,76.0
2019,60,30,8,25.4,26.2,28.0,86.0
2019,60,31,8,25.2,26.0,28.0,85.0
2019,72,1,8,25.4,26.0,27.4,89.0
2019,72,2,8,24.9,25.4,26.6,90.0
2019,72,3,8,25.9,26.2,27.0,93.0
2019,72,4,8,24.8,25.2,26.2,92.0
2019,72,5,8,23.7,25.0,28.0,77.0
2019,72,6,8,24.3,25.2,27.2,84.0
2019,72,7,8,21.4,26.2,28.0,86.0
2019,72,8,8,25.5,26.2,27.8,87.0
2019,72,9,8,25.4,26.2,28.2,85.0
2019,72,10,8,24.6,25.6,28.0,82.0
2019,72,11,8,25.2,26.0,28.0,85.0
2019,72,12,8,24.9,25.8,28.0,83.0
2019,72,13,8,25.5,26.2,27.8,87.0
2019,72,14,8,25.2,26.2,27.8,86.0
2019,72,15,8,25.5,26.0,27.2,90.0
2019,72,16,8,24.6,25.6,28.0,82.0
2019,72,17,8,24.1,25.4,28.4,78.0
2019,72,18,8,24.4,25.6,28.4,79.0
2019,72,19,8,24.5,25.6,28.2,80.0
2019,72,20,8,24.1,25.4,28.4,78.0
2019,72,21,8,24.3,25.6,28.6,78.0
2019,72,22,8,24.1,25.4,28.4,78.0
2019,72,23,8,24.2,25.6,28.8,76.0
2019,72,24,8,24.6,25.2,27.8,80.0
2019,72,25,8,23.7,25.0,27.8,79.0
2019,72,26,8,22.9,24.6,28.2,73.0
2019,72,27,8,23.7,25.0,28.0,77.0
2019,72,28,8,24.4,25.6,28.4,79.0
2019,72,29,8,25.9,26.6,28.4,86.0
2019,72,30,8,25.8,26.4,27.8,89.0
2019,72,31,8,25.2,26.0,28.0,85.0
2019,84,1,8,25.6,26.0,27.0,92.0
2019,84,2,8,24.6,25.0,26.0,92.0
2019,84,3,8,24.6,25.0,25.8,93.0
2019,84,4,8,24.9,25.4,26.6,90.0
2019,84,5,8,25.2,25.6,26.6,92.0
2019,84,6,8,25.3,26.0,27.6,87.0
2019,84,7,8,25.0,25.6,27.0,89.0
2019,84,8,8,25.2,26.0,28.0,85.0
2019,84,9,8,26.2,26.6,27.6,92.0
2019,84,10,8,25.1,26.0,28.2,83.0
2019,84,11,8,24.3,25.4,28.0,80.0
2019,84,12,8,24.9,25.5,27.8,85.0
2019,84,13,8,24.7,25.6,27.6,85.0
2019,84,14,8,24.8,25.6,27.4,86.0
2019,84,15,8,24.3,25.2,27.2,84.0
2019,84,16,8,25.0,25.8,27.6,86.0
2019,84,17,8,24.3,25.4,27.8,82.0
2019,84,18,8,24.9,25.6,27.2,87.0
2019,84,19,8,24.3,25.4,28.0,80.0
2019,84,20,8,24.2,25.2,27.4,83.0
2019,84,21,8,24.3,25.4,27.8,82.0
2019,84,22,8,24.3,25.4,28.0,78.0
2019,84,23,8,24.3,25.4,28.0,80.0
2019,84,25,8,24.0,25.0,27.2,82.0
2019,84,26,8,24.1,25.0,27.0,85.0
2019,84,28,8,23.9,25.0,27.4,81.0
2019,84,29,8,25.5,26.0,27.2,90.0
2019,84,30,8,25.6,26.0,27.0,92.0
2019,84,31,8,24.6,25.2,26.6,89.0
2019,0,1,9,25.0,25.6,27.0,89.0
2019,0,2,9,24.4,25.4,27.6,86.0
2019,0,3,9,24.7,25.0,25.6,95.0
2019,0,4,9,25.1,25.4,26.0,95.0
2019,0,6,9,25.0,25.6,27.0,89.0
2019,0,8,9,24.9,25.2,25.8,95.0
2019,0,9,9,25.5,26.0,27.2,90.0
2019,0,10,9,24.9,25.4,26.6,90.0
2019,0,11,9,24.4,24.8,25.6,93.0
2019,0,12,9,24.9,25.6,27.2,87.0
2019,0,13,9,23.4,23.8,24.6,93.0
2019,0,14,9,25.5,26.0,27.2,90.0
2019,0,15,9,23.7,24.2,25.2,91.0
2019,0,16,9,25.5,26.0,27.2,90.0
2019,0,17,9,25.9,26.4,27.6,90.0
2019,0,18,9,24.7,25.0,25.6,95.0
2019,0,19,9,24.2,24.4,24.8,96.0
2019,0,20,9,24.7,25.2,26.4,90.0
2019,0,21,9,22.8,23.8,26.0,82.0
2019,0,22,9,23.5,24.4,26.4,84.0
2019,0,23,9,24.4,24.8,25.8,92.0
2019,0,24,9,24.9,25.4,26.6,90.0
2019,0,25,9,25.7,26.0,26.8,93.0
2019,0,26,9,24.6,25.0,26.0,92.0
2019,0,27,9,24.1,24.4,25.0,95.0
2019,0,28,9,24.1,24.6,25.6,92.0
2019,0,29,9,24.2,24.8,26.2,89.0
2019,0,30,9,25.1,25.4,26.2,93.0
2019,12,1,9,24.8,25.4,26.8,89.0
2019,12,2,9,25.1,26.0,28.2,83.0
2019,12,3,9,24.9,25.2,25.8,93.0
2019,12,4,9,24.8,25.2,26.2,92.0
2019,12,5,9,25.6,26.0,27.0,92.0
2019,12,6,9,25.5,26.0,27.2,90.0
2019,12,7,9,25.2,26.0,28.0,85.0
2019,12,8,9,24.7,25.0,25.6,95.0
2019,12,9,9,25.5,26.2,27.8,87.0
2019,12,10,9,25.2,25.6,26.6,92.0
2019,12,11,9,25.8,26.2,27.2,92.0
2019,12,12,9,25.4,26.2,28.0,86.0
2019,12,13,9,24.9,25.2,25.8,95.0
2019,12,14,9,25.9,26.6,28.2,87.0
2019,12,15,9,23.7,24.0,24.6,95.0
2019,12,16,9,25.9,26.4,27.6,90.0
2019,12,17,9,25.7,26.4,28.2,86.0
2019,12,18,9,25.8,26.2,27.2,92.0
2019,12,19,9,25.1,25.4,26.0,95.0
2019,12,20,9,25.1,25.4,26.2,93.0
2019,12,21,9,22.9,24.4,27.6,76.0
2019,12,22,9,23.7,25.0,28.0,77.0
2019,12,23,9,24.3,25.4,28.0,80.0
2019,12,24,9,26.0,26.6,28.0,89.0
2019,12,25,9,24.4,24.8,25.6,93.0
2019,12,26,9,25.3,26.0,27.6,87.0
2019,12,27,9,23.9,24.4,25.4,92.0
2019,12,28,9,23.3,24.2,26.2,84.0
2019,12,29,9,24.2,25.4,28.2,79.0
2019,12,30,9,25.0,26.0,27.2,90.0
2019,24,1,9,24.3,24.8,26.0,90.0
2019,24,2,9,25.4,26.8,30.2,79.0
2019,24,3,9,25.6,26.2,27.6,89.0
2019,24,4,9,23.8,24.2,25.0,93.0
2019,24,5,9,26.0,26.6,28.0,89.0
2019,24,6,9,26.2,27.0,29.0,85.0
2019,24,7,9,25.7,26.8,28.8,83.0
2019,24,8,9,25.3,25.6,26.4,93.0
2019,24,9,9,25.6,26.0,27.0,92.0
2019,24,10,9,26.0,26.8,28.8,85.0
2019,24,11,9,25.5,26.6,29.2,81.0
2019,24,12,9,26.0,26.8,28.8,85.0
2019,24,13,9,25.2,26.4,29.2,79.0
2019,24,14,9,26.4,27.6,30.6,79.0
2019,24,15,9,24.3,24.6,25.2,95.0
2019,24,16,9,25.7,26.4,28.0,87.0
2019,24,17,9,26.0,27.0,29.4,82.0
2019,24,18,9,25.6,27.0,30.4,76.0
2019,24,19,9,26.4,27.0,28.6,88.0
2019,24,20,9,25.4,25.8,26.8,92.0
2019,24,21,9,24.7,26.6,31.0,69.0
2019,24,22,9,24.6,26.6,31.4,67.0
2019,24,23,9,24.3,26.4,31.4,66.0
2019,24,24,9,25.4,27.0,31.0,72.0
2019,24,25,9,24.7,25.4,27.0,87.0
2019,24,26,9,25.1,27.0,31.6,69.0
2019,24,27,9,23.5,25.0,28.4,75.0
2019,24,28,9,24.4,26.4,31.0,68.0
2019,24,29,9,24.3,26.4,31.2,67.0
2019,24,30,9,24.9,26.8,31.4,68.0
2019,36,1,9,24.7,25.0,25.6,95.0
2019,36,2,9,25.7,27.2,31.2,73.0
2019,36,3,9,24.9,25.8,28.0,83.0
2019,36,4,9,24.3,24.6,25.2,95.0
2019,36,5,9,25.6,26.0,27.0,92.0
2019,36,6,9,25.5,26.0,27.2,90.0
2019,36,7,9,25.3,25.6,26.4,93.0
2019,36,8,9,25.4,26.4,28.8,82.0
2019,36,9,9,24.6,25.0,25.8,93.0
2019,36,10,9,25.8,27.0,30.0,78.0
2019,36,11,9,24.2,25.2,27.4,83.0
2019,36,12,9,25.4,25.8,27.4,87.0
2019,36,13,9,25.6,26.6,29.0,82.0
2019,36,14,9,25.9,27.2,30.4,77.0
2019,36,15,9,24.9,25.6,27.2,87.0
2019,36,16,9,23.9,25.4,28.8,75.0
2019,36,17,9,25.9,26.6,28.4,86.0
2019,36,18,9,26.5,27.2,29.0,86.0
2019,36,19,9,25.0,26.6,30.4,73.0
2019,36,20,9,25.8,26.6,28.6,85.0
2019,36,21,9,24.7,26.8,31.8,66.0
2019,36,22,9,23.8,26.6,33.0,59.0
2019,36,23,9,24.0,26.4,32.0,63.0
2019,36,24,9,25.4,27.0,30.8,73.0
2019,36,25,9,25.5,26.6,29.2,81.0
2019,36,26,9,25.2,27.2,32.0,68.0
2019,36,27,9,24.8,26.6,30.8,71.0
2019,36,28,9,24.0,26.0,30.6,68.0
