YEAR,HR,DT,MN,DPT,WBT,DBT,RH
2013,48,2,11,21.5,24.6,31,57
2013,48,3,11,22.4,25.4,32,57
2013,48,4,11,22.3,25.2,31.4,59
2013,48,5,11,19.4,23.2,30.4,52
2013,48,6,11,18.9,23,30.6,50
2013,48,7,11,21.6,24.6,30.8,58
2013,48,8,11,22,24.4,29.4,65
2013,48,9,11,21.7,24.4,30,61
2013,48,10,11,20.1,23.2,29.2,58
2013,48,11,11,18.8,22.4,29,54
2013,48,12,11,18.4,22,28.4,55
2013,48,13,11,21.1,23.6,28.6,64
2013,48,14,11,18.8,22.4,29,54
2013,48,15,11,15.8,21.4,30.6,41
2013,48,16,11,16.3,21.4,30,44
2013,48,17,11,17.3,22,30.2,46
2013,48,18,11,18.6,22.8,30.6,49
2013,48,19,11,18.8,22.8,30.2,51
2013,48,20,11,18.2,22,28.8,53
2013,48,21,11,19.2,22.6,29,55
2013,48,22,11,18.2,22.4,30,49
2013,48,23,11,20.3,23.6,30,56
2013,48,24,11,20.7,23.6,29.4,59
2013,48,25,11,23.4,25.2,29.2,71
2013,48,26,11,23.3,25.4,30,68
2013,48,27,11,23,25,29.4,68
2013,48,28,11,19.7,23.4,30.6,52
2013,48,29,11,16.5,21.2,29,47
2013,48,30,11,22.7,25,30,65
2013,12,1,12,21,23,27,70
2013,12,2,12,23.2,24.4,27,80
2013,12,3,12,21.3,22.6,25.2,79
2013,12,4,12,20,22.2,26.4,68
2013,12,5,12,20.8,22.6,26,73
2013,12,6,12,19.1,21.2,25,69
2013,12,7,12,17.1,19.6,23.6,67
2013,12,8,12,15.4,17.6,20.8,71
2013,12,9,12,15.4,17.6,20.8,71
2013,12,10,12,15.4,17.6,20.8,71
2013,12,11,12,13.2,16.6,21.2,60
2013,12,12,12,10.3,16.4,24,42
2013,12,13,12,8.1,15.2,23.2,38
2013,12,14,12,11.6,16,21.6,53
2013,12,15,12,13.7,17,21.6,61
2013,12,16,12,10.3,15.4,21.6,48
2013,12,17,12,13.8,16.4,20,67
2013,12,18,12,14.6,16.2,18.4,79
2013,12,19,12,15.2,17,19.6,76
2013,12,20,12,18.5,19.2,20.4,89
2013,12,21,12,15.3,17,19.4,77
2013,12,22,12,10.6,14,18,62
2013,12,23,12,13.8,17,21.4,62
2013,12,24,12,15.4,18.8,24,58
2013,12,25,12,18.4,19.6,21.6,82
2013,12,26,12,18.2,19.4,21.4,82
2013,12,27,12,18.3,19.8,22.4,77
2013,12,28,12,13.8,16.2,19.4,70
2013,12,29,12,13.8,16,19,72
2013,12,30,12,18.5,19.4,21,85
2013,12,31,12,17.2,18.6,20.8,80
2013,48,1,12,20.5,24,31,54
2013,48,2,12,23.8,25.6,29.6,71
2013,48,3,12,18.2,22.4,30,49
2013,48,4,12,22.6,25.2,30.8,62
2013,48,5,12,20,23.4,30.4,55
2013,48,6,12,20.9,23.8,29.6,60
2013,48,7,12,15.4,20.4,28.4,45
2013,48,8,12,13.8,19.6,28.2,41
2013,48,9,12,14.4,20.2,28.6,42
2013,48,10,12,14.4,20.6,30.2,38
2013,48,11,12,14.9,20.4,29,42
2013,48,12,12,15,20.2,28.4,44
2013,48,13,12,14.6,19.6,27.2,46
2013,48,14,12,15.1,20.4,28.8,43
2013,48,15,12,15.4,21,30,41
2013,48,16,12,14.4,20,28.6,42
2013,48,17,12,14.2,20,28.8,41
2013,48,18,12,15.6,20,27,50
2013,48,19,12,17.3,21.2,27.8,53
2013,48,20,12,18.7,21.6,26.8,61
2013,48,21,12,14.2,19.4,27.2,45
2013,48,22,12,13,18.6,26.6,43
2013,48,23,12,18.8,22.2,28.4,56
2013,48,24,12,18.7,22,28,57
2013,48,25,12,18.8,22,27.8,58
2013,48,26,12,19.5,22.4,27.8,61
2013,48,27,12,17.1,20.6,26.4,57
2013,48,28,12,15.5,19.6,26,52
2013,48,29,12,18.2,21,25.8,63
2013,48,30,12,16.3,20,26,55
2013,48,31,12,14.3,19,26,48
2014,0,1,1,15.5,17,19.2,79
2014,0,2,1,17.8,19.4,22,77
2014,0,3,1,17.6,18.6,20.2,85
2014,0,4,1,20.5,21,22,91
2014,0,5,1,16.8,18.2,20.4,80
2014,0,6,1,12.3,13.8,15.6,81
2014,0,7,1,13.5,15,17,80
2014,0,8,1,16.7,18.2,20.6,78
2014,0,9,1,20.5,21,22,91
2014,0,10,1,13.5,15,17,80
2014,0,11,1,7.3,12.2,17.2,52
2014,0,12,1,11.3,13,15,78
2014,0,13,1,17.7,18.6,20,87
2014,0,14,1,18.8,19.4,20.4,91
2014,0,15,1,15.9,17,18.6,84
2014,0,16,1,11.9,14,16.6,74
2014,0,17,1,15.1,16,17.2,88
2014,0,18,1,10,12.4,15,72
2014,0,19,1,8.1,13.8,20,46
2014,0,20,1,17.4,18,19,90
2014,0,21,1,20.6,21,21.8,93
2014,0,22,1,20.5,21,22,91
2014,0,23,1,18.3,19,20.2,89
2014,0,24,1,19.5,20,20.8,93
2014,0,25,1,18.9,19.4,20.2,92
2014,0,26,1,20.1,20.8,22,89
2014,0,27,1,18.1,19.4,21.6,80
2014,0,28,1,11.3,17,24.4,44
2014,0,29,1,13.8,16,19,72
2014,0,30,1,12.6,15.4,19,66
2014,0,31,1,12.5,16,20.6,60
2014,12,1,1,14.8,17.4,21.2,67
2014,12,2,1,17.6,19.2,21.8,77
2014,12,3,1,17.8,19.4,22,77
2014,12,4,1,20,20.8,22.2,88
2014,12,5,1,15.6,17.4,20,76
2014,12,6,1,12,14,16.4,75
2014,12,7,1,12.3,15.4,19.4,62
2014,12,8,1,17.1,19,22,74
2014,12,9,1,20.2,21,22.4,88
2014,12,10,1,14.4,15.4,16.8,85
2014,12,11,1,7.8,11.4,15,62
2014,12,12,1,10.8,13.2,16,71
2014,12,13,1,16.7,18,20,81
2014,12,14,1,19.2,19.8,20.8,91
2014,12,15,1,15.7,16.8,18.4,84
2014,12,16,1,12.5,14.6,17.2,74
2014,12,17,1,16.1,16.8,17.8,90
2014,12,18,1,11.3,13,15,78
2014,12,19,1,9,14.6,21,46
2014,12,20,1,15.4,16.6,18.4,82
2014,12,21,1,21.5,22,23,91
2014,12,22,1,19,19.8,21.2,87
2014,12,23,1,19.4,20,21,91
2014,12,24,1,20.1,20.4,21,94
2014,12,25,1,18.4,20,22.8,76
2014,12,26,1,18.5,20.6,24.2,71
2014,12,27,1,16.2,19,23.4,64
2014,12,28,1,12.4,17.2,23.6,49
2014,12,29,1,11.4,15.4,20.4,56
2014,12,30,1,11.9,15.4,19.8,60
2014,12,31,1,12.2,17,23.4,49
2014,24,1,1,14.3,20.4,29.8,39
2014,24,2,1,15.6,21,29.8,42
2014,24,3,1,15.3,21,30.2,40
2014,24,4,1,17.4,21.6,28.8,50
2014,24,5,1,13.5,19.2,27.6,42
2014,24,6,1,6.4,16,26.6,27
2014,24,7,1,12.9,20,30.4,34
2014,24,8,1,14.7,21,31,37
2014,24,9,1,19.7,22.6,28,61
2014,24,10,1,9.8,17,26,36
2014,24,11,1,3,13.8,24,25
2014,24,13,1,17.5,20.8,26.4,58
2014,24,14,1,18.6,21.6,27,60
2014,24,15,1,13.2,19,27.4,41
2014,24,16,1,10.2,17.4,26.6,36
2014,24,17,1,17,20,25,61
2014,24,18,1,2.8,14.2,25,24
2014,24,20,1,15.8,20.4,27.8,48
2014,24,21,1,19.3,21,24,75
2014,24,22,1,19.5,22,26.6,65
2014,24,23,1,19.5,22.2,27.2,63
2014,24,24,1,19.1,21.6,26.2,65
2014,24,25,1,18.2,22.4,30,49
2014,24,26,1,17.6,22.4,31,45
2014,24,27,1,14.1,20.6,30.6,37
2014,24,28,1,10.5,19,30.4,29
2014,24,29,1,8.4,18.2,30.4,25
2014,24,30,1,8.4,18.2,30.4,25
2014,24,31,1,9.9,19,31,27
2014,36,1,1,17.6,22,29.8,48
2014,36,2,1,15.1,21.4,31.6,37
2014,36,3,1,14.4,21.4,32.6,33
2014,36,4,1,16.7,21.4,29.4,46
2014,36,5,1,12.9,19.4,28.8,37
2014,36,6,1,10.3,18.6,29.6,30
2014,36,7,1,16.2,22,31.8,39
2014,36,8,1,14.1,21.2,32.4,33
2014,36,9,1,19.7,22.4,27.4,63
2014,36,10,1,9.3,17.6,28,31
2014,36,11,1,4.8,14.8,25,27
2014,36,12,1,12.6,18.6,27,41
2014,36,13,1,18.6,21.6,27,60
2014,36,14,1,18.9,22,27.6,59
2014,36,15,1,11.8,19,29,35
2014,36,16,1,13.9,20,29.2,39
2014,36,17,1,15.8,19.6,25.6,55
2014,36,18,1,5.5,16.6,28.8,23
2014,36,19,1,14.8,20,28,45
2014,36,20,1,18.6,21.6,27,60
2014,36,21,1,18.6,21.6,27,60
2014,36,22,1,19.9,23,29,58
2014,36,23,1,20.8,23.6,29.2,61
2014,36,24,1,20.4,23.4,29.2,59
2014,36,25,1,19.8,23.6,31,51
2014,36,26,1,19.1,24,33.4,43
2014,36,27,1,14.6,22,34,31
2014,36,28,1,8.9,19.6,33.6,22
2014,36,29,1,11.9,20,31.6,30
2014,36,30,1,10.2,20.4,34.6,22
2014,36,31,1,11.6,20.6,33.6,26
2014,48,1,1,18.2,21.4,27,59
2014,48,2,1,18.6,22,28.2,56
2014,48,3,1,18.3,22,28.6,54
2014,48,4,1,17.7,21,26.6,60
2014,48,5,1,12.2,18.2,26.4,42
2014,48,6,1,13.5,19,27,43
2014,48,7,1,18.9,22.4,28.8,55
2014,48,8,1,18.2,22.2,29.4,51
2014,48,9,1,15.4,19.6,26.2,51
2014,48,10,1,13.8,18.4,25,50
2014,48,11,1,8.3,15,22.6,40
2014,48,12,1,15.4,19.6,26.2,51
2014,48,13,1,18.8,21.2,25.4,67
2014,48,14,1,19.2,21.6,26,66
2014,48,15,1,13.1,18.6,26.4,44
2014,48,16,1,14.8,19.4,26.4,49
2014,48,17,1,14.7,18.6,24.4,55
2014,48,18,1,11.7,17.4,25,43
2014,48,19,1,18.6,21.6,27,60
2014,48,20,1,19.4,21.6,25.6,68
2014,48,21,1,18.3,21.6,27.4,58
2014,48,22,1,18.8,21.4,26,64
2014,48,23,1,20.2,22,25.4,73
2014,48,24,1,19.9,22,26,69
2014,48,25,1,19,22,27.4,60
2014,48,26,1,18.9,22.6,29.4,53
2014,48,27,1,16.8,21.6,29.8,46
2014,48,28,1,14.1,20,29,40
2014,48,29,1,11.2,18.8,29.2,33
2014,48,30,1,13.3,20,30,36
2014,48,31,1,14,20.2,29.6,39
2014,60,1,1,17.7,20.4,25,64
2014,60,2,1,19,21.2,25.2,68
2014,60,3,1,21.1,22.6,25.6,76
2014,60,4,1,17.4,20.2,24.8,64
2014,60,5,1,12.5,17,23,52
2014,60,6,1,12.5,17.4,24,49
2014,60,7,1,18.4,20.8,25,67
2014,60,8,1,23.2,24,25.8,85
2014,60,9,1,17.4,18.6,20.6,82
2014,60,11,1,6.9,13.6,20.6,41
2014,60,12,1,17.1,19,22,74
2014,60,13,1,18.5,20.4,23.6,73
2014,60,14,1,18.2,20.2,23.6,72
2014,60,15,1,14.1,18,23.6,55
2014,60,16,1,16.1,18.8,23,65
2014,60,17,1,14.8,17.4,21.2,67
2014,60,18,1,10.9,16,22.4,48
2014,60,19,1,19.2,20.6,23,79
2014,60,20,1,20.4,21.8,24.4,78
2014,60,21,1,19.8,21.6,25,73
2014,60,23,1,21.1,22,23.8,85
2014,60,24,1,20.2,21.4,23.6,81
2014,60,25,1,19.9,21.8,25.4,71
2014,60,26,1,17.5,21,27,56
2014,60,27,1,16.1,20.4,27.4,50
2014,60,28,1,11.8,18,26.4,40
2014,60,29,1,10.4,17.4,26.4,37
2014,60,30,1,11.2,18,27,37
2014,60,31,1,12.8,18.6,26.8,42
2014,72,1,1,18.1,19.8,22.6,76
2014,72,2,1,18.4,20,22.8,76
2014,72,3,1,20,21.4,24,78
2014,72,4,1,17.8,19.4,22,74
2014,72,5,1,11.4,15,19.4,60
2014,72,6,1,13.7,16.8,21,63
2014,72,7,1,17.1,19,22,74
2014,72,8,1,21.9,22.8,24.6,85
2014,72,9,1,17.4,18.6,20.6,82
2014,72,10,1,12.1,15.4,19.6,62
2014,72,11,1,8.9,13,17.4,57
2014,72,12,1,18.2,19,20.4,87
2014,72,13,1,19.6,20.6,22.4,84
2014,72,14,1,17.4,18.6,20.6,82
2014,72,15,1,13.8,17,21.4,62
2014,72,16,1,15.1,17.6,21.2,68
2014,72,17,1,12.6,15,18,71
2014,72,18,1,13.5,15.6,18.4,73
2014,72,19,1,18.8,20,22,82
2014,72,20,1,21.2,22,23.6,86
2014,72,21,1,20.6,21.6,23.4,84
2014,72,22,1,20.2,21,22.4,88
2014,72,23,1,19.9,21,23,83
2014,72,24,1,19.4,20.2,21.6,87
2014,72,25,1,20,21.2,23.4,81
2014,72,26,1,18.7,20.6,24,72
2014,72,27,1,15.3,18.4,23,62
2014,72,28,1,15.3,18,22,66
2014,72,29,1,11.8,16,21.4,54
2014,72,30,1,12.9,17,22.6,54
2014,72,31,1,14.7,18,22.8,60
2014,84,1,1,16,18,21,73
2014,84,2,1,18.1,19.4,21.6,80
2014,84,3,1,18.2,19.4,21.4,82
2014,84,4,1,18.8,20,22,82
2014,84,5,1,17.3,18.8,21.2,78
2014,84,6,1,11.9,14,16.6,74
2014,84,7,1,14.1,16.6,20,69
2014,84,8,1,16.7,18.4,21,77
2014,84,9,1,20.9,21.6,23,88
2014,84,10,1,14.5,16.2,18.6,77
2014,84,11,1,9.9,13.4,17.4,61
2014,84,12,1,9.2,12,15,68
2014,84,13,1,17.8,19,21,82
2014,84,14,1,19.6,20.4,21.8,87
2014,84,15,1,17,18,19.6,85
2014,84,16,1,11.8,15,19,63
2014,84,17,1,15.1,16.4,18.2,82
2014,84,18,1,10.2,14,18.4,59
2014,84,19,1,12.1,14.2,16.8,74
2014,84,20,1,18.4,19,20,91
2014,84,21,1,19.8,20.6,22,88
2014,84,22,1,19.7,20.6,22.2,86
2014,84,23,1,20.3,20.6,21.2,94
2014,84,24,1,20.3,21,22.2,89
2014,84,25,1,19.1,19.6,20.6,91
2014,84,26,1,20.2,21,22.4,88
2014,84,27,1,18.7,20.2,22.8,78
2014,84,28,1,13,18,25,47
2014,84,29,1,14.9,17.4,21,68
2014,84,30,1,13.3,16,19.6,67
2014,84,31,1,12.8,16.4,21.2,59
2014,0,1,2,14.5,17,20.6,68
2014,0,2,2,13.3,16.8,21.6,59
2014,0,3,2,14.9,17,20,72
2014,0,4,2,14.9,17,20,72
2014,0,5,2,17.1,18.4,20.4,82
2014,0,6,2,17,18,19.6,85
2014,0,7,2,16.7,17.6,19,86
2014,0,8,2,17.9,18.6,19.8,89
2014,0,9,2,17.4,18,19,90
2014,0,10,2,12.8,14.2,16,81
2014,0,11,2,16,17,18.4,86
2014,0,12,2,11.5,13.2,15.2,78
2014,0,13,2,15.8,17,18.8,83
2014,0,14,2,17.4,19,21.6,77
2014,0,15,2,15,16.4,18.4,81
2014,0,16,2,15.3,16,17,90
2014,0,17,2,9.8,13,16,64
2014,0,18,2,4.6,13.6,22.4,31
2014,0,19,2,11.6,15.4,20.2,57
2014,0,20,2,18.1,19.4,21.6,80
2014,0,21,2,20.4,21.6,23.8,81
2014,0,22,2,18.5,19.4,21,85
2014,0,23,2,17.1,18.4,20.4,82
2014,0,24,2,18.8,20,22,82
2014,0,25,2,20.5,21.4,23,86
2014,0,26,2,20.7,21.4,22.8,88
2014,0,27,2,21,22,24,0
2014,12,1,2,13.2,16.6,21.2,60
2014,12,2,2,14.6,18,23,59
2014,12,3,2,15.6,17.4,20,76
2014,12,4,2,16,17.6,20.4,78
2014,12,5,2,17.4,18.6,20.6,82
2014,12,6,2,18.6,19.4,20.8,87
2014,12,7,2,15.6,16.6,18,86
2014,12,8,2,17.5,18.6,20.4,83
2014,12,9,2,16.4,17.6,19.4,83
2014,12,10,2,13.1,15,17.4,76
2014,12,11,2,13.2,15.6,18.8,70
2014,12,12,2,13.3,15,17.2,78
2014,12,13,2,16,18,21,73
2014,12,14,2,17.5,19.4,22.6,73
2014,12,15,2,15.4,17.6,20.8,71
2014,12,16,2,16.1,17.4,19.4,81
2014,12,17,2,8.6,14.2,20.4,47
2014,12,18,2,15.3,18.4,23,62
2014,12,19,2,12.8,16,20.2,62
2014,12,20,2,19,20.4,22.8,79
2014,12,21,2,19.8,21.4,24.4,75
2014,12,22,2,19.1,20.2,22.2,82
2014,12,23,2,17.8,19,21,82
2014,12,24,2,19.6,20.8,23,81
2014,12,25,2,21.1,22.4,25,79
2014,12,26,2,21.1,22,23.8,85
2014,12,27,2,21.1,22.4,25,79
2014,12,28,2,13.5,18,24,50
2014,24,1,2,8.9,18.6,31,25
2014,24,2,2,11,19.4,31,29
2014,24,3,2,11.6,20,32,29
2014,24,4,2,13.8,20.6,31,35
2014,24,5,2,16.4,22,31.6,40
2014,24,6,2,17.4,21.6,28.8,50
2014,24,7,2,14.6,19.8,28.6,41
2014,24,8,2,16.6,20.8,27.8,50
2014,24,9,2,13.4,18.8,26.8,44
2014,24,10,2,12.1,18,26,42
2014,24,11,2,13.8,19,26.6,45
2014,24,12,2,5.7,15.6,26.2,27
2014,24,13,2,17.4,21,27.2,55
2014,24,14,2,14.2,19.2,26.6,47
2014,24,15,2,14.2,18.8,25.6,49
2014,24,16,2,14.3,19,26,48
2014,24,17,2,7.3,16.8,27.8,27
2014,24,18,2,6,17.4,30.4,22
2014,24,19,2,11.6,19.8,31.4,30
2014,24,20,2,17.4,22,30,47
2014,24,21,2,20.1,22.8,28,62
2014,24,22,2,17.6,21.2,27.4,55
2014,24,23,2,18.2,22.2,29.4,51
2014,24,24,2,16.4,22,31.6,40
2014,24,25,2,22.2,25,31,60
2014,24,26,2,20.9,23.6,29,62
2014,24,27,2,16.6,21,28.4,49
2014,24,28,2,15.6,20,27,50
2014,36,1,2,11.7,20.4,33,27
2014,36,2,2,13.6,21.4,33.6,30
2014,36,3,2,14.9,21.6,32.4,35
2014,36,4,2,17.3,22.6,32,41
2014,36,5,2,17.3,22.6,32,41
2014,36,6,2,18.3,22.6,30.4,48
2014,36,7,2,18.9,22.6,29.4,53
2014,36,8,2,19.5,22.4,27.8,61
2014,36,9,2,15.4,20.2,27.8,47
2014,36,10,2,7,17,28.6,25
2014,36,11,2,14.8,20,27.8,45
2014,36,12,2,12,18.4,27.2,39
2014,36,13,2,16.7,20.6,27,53
2014,36,14,2,15,20,27.5,45
2014,36,15,2,17.3,19.4,22.8,71
2014,36,16,2,13.7,19.4,27.8,42
2014,36,17,2,5.9,18,32,20
2014,36,18,2,7.3,18.6,32.4,21
2014,36,19,2,13.2,21.6,34.6,28
2014,36,20,2,16.5,22,31.4,41
2014,36,21,2,18,21.4,27.4,56
2014,36,22,2,17.3,21.4,28.4,51
2014,36,23,2,18.2,22.2,29.4,51
2014,36,24,2,20.8,24,30.4,57
2014,36,25,2,22,24.6,30,63
2014,36,26,2,21.5,24.2,29.8,61
2014,36,27,2,19.9,23,29,58
2014,36,28,2,16.6,20.8,27.8,50
2014,48,1,2,14.6,20.4,29.4,41
2014,48,2,2,14.7,20.6,29.8,40
2014,48,3,2,14.2,20.4,30,38
2014,48,4,2,17.4,22,30,47
2014,48,5,2,16.9,21.6,29.6,46
2014,48,6,2,20.4,23,28,63
2014,48,7,2,17.5,21.2,27.6,54
2014,48,8,2,18.1,21,26,62
2014,48,9,2,8.7,16.6,26,34
2014,48,10,2,9.2,17,26.6,33
2014,48,11,2,15.8,19.6,25.6,55
2014,48,12,2,14.3,19,26,48
2014,48,13,2,16.1,20.4,27.4,50
2014,48,14,2,15,19.4,26.2,50
2014,48,15,2,15.8,19,24,60
2014,48,16,2,12.1,18,26,42
2014,48,17,2,11,18.6,28.8,33
2014,48,18,2,11.9,19.4,30,33
2014,48,19,2,14.9,20.6,29.6,41
2014,48,20,2,19.9,22.2,26.6,67
2014,48,21,2,17.2,21,27.4,54
2014,48,22,2,17.3,20.6,26.2,58
2014,48,23,2,18.4,22,28.4,55
2014,48,24,2,22.2,24,27.8,72
2014,48,25,2,22.9,24.6,28.2,73
2014,48,26,2,20.7,23.6,29.4,59
2014,48,27,2,18.2,21.6,27.6,57
2014,60,1,2,15.6,20,27,50
2014,60,2,2,14.4,19,25.8,49
2014,60,3,2,15.9,20,26.6,52
2014,60,4,2,19.3,22,27,63
2014,60,5,2,18.1,21,26,62
2014,60,6,2,20.4,22,25,76
2014,60,8,2,16.5,19,23,67
2014,60,9,2,11.4,16.8,23,46
2014,60,10,2,11.3,16.6,23.4,46
2014,60,11,2,15.3,18.4,23,62
2014,60,12,2,15.1,18.4,23.4,59
2014,60,13,2,16.2,19.4,24.4,60
2014,60,14,2,14,17.8,23.2,56
2014,60,15,2,15.9,18,21.2,72
2014,60,16,2,11.3,16.6,23.4,46
2014,60,17,2,8,16,25.2,33
2014,60,18,2,21.3,23,26.4,74
2014,60,19,2,19.9,22,26,69
2014,60,20,2,17.4,20.2,24.8,64
2014,60,21,2,18.2,20.4,24.2,69
2014,60,22,2,17.7,20.2,24.4,66
2014,60,23,2,19.2,21.4,25.4,75
2014,60,24,2,22.3,23.6,26.2,79
2014,60,25,2,22.4,23.6,26,81
2014,60,26,2,22.4,23.6,26,81
2014,60,27,2,17,20,25,61
2014,60,28,2,12.8,17.6,24.2,49
2014,72,1,2,15.3,18.6,23.6,60
2014,72,2,2,14.6,18,23,59
2014,72,3,2,15.4,18.6,23.4,61
2014,72,4,2,18.5,20.4,23.6,73
2014,72,5,2,18,19.6,22.2,77
2014,72,6,2,18.8,19.6,21,87
2014,72,7,2,17.9,19.6,22.4,76
2014,72,8,2,17.1,19,22,74
2014,72,9,2,11.6,15.4,20.2,57
2014,72,10,2,14.6,17.4,21.4,65
2014,72,11,2,12.9,16.6,21.6,57
2014,72,12,2,15.3,18,22,66
2014,72,13,2,15.8,19,24,60
2014,72,14,2,15.7,18,21.4,70
2014,72,15,2,15.6,17,19,81
2014,72,16,2,11.1,15.6,21.2,52
2014,72,17,2,12.4,16.6,22.2,54
2014,72,18,2,15.8,18.4,22.4,66
2014,72,19,2,20.3,21.6,24,80
2014,72,20,2,18.5,20.4,23.6,73
2014,72,21,2,18.9,20.4,23,78
2014,72,22,2,17.6,20,24,67
2014,72,23,2,19.3,21,24,75
2014,72,24,2,21.5,22.6,24.8,82
2014,72,25,2,22,23,25,84
2014,72,26,2,22.2,23.4,25.8,81
2014,72,27,2,16.1,19.4,24.6,59
2014,72,28,2,12.2,17,23.4,49
2014,84,1,2,15.7,18,21.4,70
2014,84,2,2,14.2,17.4,22,61
2014,84,3,2,15.7,18,21.4,70
2014,84,4,2,16,18,21,73
2014,84,5,2,18.1,19.4,21.6,80
2014,84,6,2,17.1,18.6,21,78
2014,84,7,2,18,18.4,19,94
2014,84,8,2,17.8,19,21,82
2014,84,9,2,17,18,19.6,85
2014,84,10,2,10.6,13.4,16.6,68
2014,84,11,2,15.3,17,19.4,77
2014,84,12,2,12.5,14.6,17.2,74
2014,84,13,2,14.9,17,20,72
2014,84,14,2,16,18.4,22,69
2014,84,15,2,15.5,17,19.2,79
2014,84,16,2,15.1,16,17.2,88
2014,84,17,2,11.8,15,19,63
2014,84,18,2,9.5,14.4,20,51
2014,84,19,2,13.8,16.4,20,67
2014,84,20,2,17.5,19.4,22.6,73
2014,84,21,2,18.5,20,22.6,78
2014,84,22,2,18.8,20,22,82
2014,84,23,2,17.9,19.6,22.4,76
2014,84,24,2,19.3,20.4,22.4,83
2014,84,25,2,21.2,22,23.6,86
2014,84,26,2,22.6,23.2,24.4,90
2014,84,27,2,22,23,25,84
2014,84,28,2,16,19.2,24.2,60
2014,0,1,3,13.1,15.4,18.4,71
2014,0,2,3,7.8,12.6,17.6,53
2014,0,3,3,9.1,13.6,18.6,54
2014,0,4,3,14.2,16.2,19,74
2014,0,5,3,18.1,19.4,21.6,80
2014,0,6,3,20.1,20.6,21.6,91
2014,0,7,3,19.9,21.4,23,83
2014,0,8,3,20.7,21.4,22.8,88
2014,0,9,3,20.5,21,22,91
2014,0,10,3,19.8,20.6,22,88
2014,0,11,3,18.8,19.4,20.4,91
2014,0,12,3,20.9,21.6,23,88
2014,0,13,3,19.7,21.2,24,77
2014,0,14,3,21.2,22.2,24.2,83
2014,0,15,3,18.5,20.4,24,71
2014,0,16,3,18.7,20.4,23.4,75
2014,0,17,3,12.9,18.4,26.2,44
2014,0,18,3,18.6,21,25.2,67
2014,0,19,3,18.1,20.4,24.4,68
2014,0,20,3,16.3,20,26,55
2014,0,21,3,17.8,19.4,22,77
2014,0,22,3,21,22,24,83
2014,0,23,3,20.8,21,21.4,96
2014,0,24,3,22.5,23.4,25.2,85
2014,0,25,3,21.5,22.2,23.6,88
2014,0,26,3,19.9,21,23,83
2014,0,27,3,21.1,22.4,25,79
2014,0,28,3,21.6,22.6,24.6,83
2014,0,29,3,20.7,22,24.4,80
2014,0,30,3,20,22,25.8,70
2014,0,31,3,21.3,23,26.4,74
2014,12,1,3,12.9,16.6,21.6,57
2014,12,2,3,7.1,12.6,18.2,48
2014,12,3,3,8.8,15.2,22.6,41
2014,12,4,3,14.2,17.4,22,61
2014,12,5,3,19.8,21,23.2,81
2014,12,6,3,21,22,24,83
2014,12,7,3,21,22,24,83
2014,12,8,3,21.8,22.4,23.6,90
2014,12,9,3,19.2,20.6,23,79
2014,12,10,3,20.4,21.6,23.8,81
2014,12,11,3,18.9,20.2,22.4,81
2014,12,12,3,20,21.2,23.4,81
2014,12,13,3,18.9,21,24.8,70
2014,12,14,3,19.4,21.4,25,71
2014,12,15,3,20.8,23,27.4,67
2014,12,16,3,18.7,21,25,68
2014,12,17,3,15.9,20.4,27.6,49
2014,12,18,3,16.4,20.4,27,52
2014,12,19,3,17.2,20.2,25.2,61
2014,12,20,3,17,20.4,26,58
2014,12,21,3,15.5,19.4,25.4,54
2014,12,22,3,20.5,22.4,26,72
2014,12,23,3,21.1,22.4,25,79
2014,12,24,3,21.5,23,26,76
2014,12,25,3,19.4,21.4,25,71
2014,12,26,3,19.9,22,26,69
2014,12,27,3,19.9,22,26,69
2014,12,28,3,21.2,23,26.6,72
2014,12,29,3,19.3,21.6,25.8,67
2014,12,30,3,19.9,22.2,26.6,67
2014,12,31,3,21.7,23.6,27.4,71
2014,24,1,3,12.6,18.6,27,41
2014,24,2,3,3,15.8,28.6,19
2014,24,3,3,8.7,18.4,30.6,26
2014,24,4,3,14.6,20.4,29.4,41
2014,24,5,3,17.6,22.4,31,45
2014,24,6,3,19.2,22.4,28.4,57
2014,24,7,3,21.2,23.2,27.2,70
2014,24,8,3,22.2,24.2,28.4,69
2014,24,9,3,15.3,21.4,31.4,38
2014,24,10,3,20.2,23.4,29.6,57
2014,24,11,3,17,21.8,30,46
2014,24,12,3,14.5,21.2,31.8,35
2014,24,13,3,16.9,23,33.8,37
2014,24,14,3,20.2,24.6,33.4,46
2014,24,15,3,19.8,24.6,34.2,43
2014,24,16,3,18.2,23.4,33,42
2014,24,17,3,12.4,21.6,35.6,25
2014,24,18,3,16.8,22.8,33.4,37
2014,24,19,3,12.2,21.6,35.8,24
2014,24,20,3,17.4,23,33,40
2014,24,21,3,11.7,20.4,33,27
2014,24,22,3,19.9,23,29,58
2014,24,23,3,18.3,22.6,30.4,48
2014,24,24,3,20.8,24,30.4,57
2014,24,25,3,16.9,22.4,32,41
2014,24,26,3,20.6,24.6,32.8,49
2014,24,27,3,22.1,25.2,31.8,57
2014,24,28,3,19.9,24,32,49
2014,24,30,3,19.5,24.4,34,43
2014,24,31,3,23.7,26,31.2,65
2014,36,1,3,8.9,17.6,28.4,29
2014,36,2,3,10.9,19,30,31
2014,36,3,3,14.7,21,31,37
2014,36,4,3,17.7,22,29.6,49
2014,36,5,3,17.6,22.4,31,45
